location_id,node_id,lat,lon,hour,day_of_week,month,is_weekend,weather,weather_code,road_degree,distance_to_downtown,near_highway,road_class_rank,vehicle_count
13456196.0,1553133115.0,43.712296651005,-79.3995330893127,11,2,5,0,clear,0,2,6.976910138296245,0,4,1325.0
13456196.0,1553133115.0,43.712296651005,-79.3995330893127,13,2,5,0,clear,0,2,6.976910138296245,0,4,1417.0
13456196.0,1553133115.0,43.712296651005,-79.3995330893127,14,2,5,0,clear,0,2,6.976910138296245,0,4,1516.0
13456196.0,1553133115.0,43.712296651005,-79.3995330893127,16,2,5,0,clear,0,2,6.976910138296245,0,4,1478.0
13456196.0,1553133115.0,43.712296651005,-79.3995330893127,17,2,5,0,clear,0,2,6.976910138296245,0,4,1572.0
13456216.0,95385413.0,43.7120710160468,-79.3944194622572,7,2,3,0,clear,0,6,6.875994740145338,0,1,152.0
13456216.0,95385413.0,43.7120710160468,-79.3944194622572,8,2,3,0,clear,0,6,6.875994740145338,0,1,439.0
13456216.0,95385413.0,43.7120710160468,-79.3944194622572,9,2,3,0,clear,0,6,6.875994740145338,0,1,174.0
13456216.0,95385413.0,43.7120710160468,-79.3944194622572,10,2,3,0,clear,0,6,6.875994740145338,0,1,275.0
13456216.0,95385413.0,43.7120710160468,-79.3944194622572,11,2,3,0,clear,0,6,6.875994740145338,0,1,314.0
13456216.0,95385413.0,43.7120710160468,-79.3944194622572,13,2,3,0,clear,0,6,6.875994740145338,0,1,340.0
13456216.0,95385413.0,43.7120710160468,-79.3944194622572,14,2,3,0,clear,0,6,6.875994740145338,0,1,339.0
13456216.0,95385413.0,43.7120710160468,-79.3944194622572,16,2,3,0,clear,0,6,6.875994740145338,0,1,377.0
13456216.0,95385413.0,43.7120710160468,-79.3944194622572,17,2,3,0,clear,0,6,6.875994740145338,0,1,362.0
13456247.0,20380905.0,43.7121084782353,-79.4116969160599,7,1,4,0,clear,0,6,7.229442370616888,0,3,954.0
13456247.0,20380905.0,43.7121084782353,-79.4116969160599,8,1,4,0,clear,0,6,7.229442370616888,0,3,2077.0
13456247.0,20380905.0,43.7121084782353,-79.4116969160599,9,1,4,0,clear,0,6,7.229442370616888,0,3,1012.0
13456247.0,20380905.0,43.7121084782353,-79.4116969160599,10,1,4,0,clear,0,6,7.229442370616888,0,3,1560.0
13456247.0,20380905.0,43.7121084782353,-79.4116969160599,11,1,4,0,clear,0,6,7.229442370616888,0,3,1628.0
13456247.0,20380905.0,43.7121084782353,-79.4116969160599,13,1,4,0,clear,0,6,7.229442370616888,0,3,1664.0
13456247.0,20380905.0,43.7121084782353,-79.4116969160599,14,1,4,0,clear,0,6,7.229442370616888,0,3,2034.0
13456247.0,20380905.0,43.7121084782353,-79.4116969160599,16,1,4,0,clear,0,6,7.229442370616888,0,3,2311.0
